tlist,excited_pop,coherence,rc_pop
5.800000000000001,0.9999061564474729,0.00938270171863521,0.17313997206075935
5.9,0.9999197441206884,0.008023873654319188,0.17313997287157484
6.0,0.9999322996602381,0.006768255510883712,0.1731399736142227
6.1000000000000005,0.9999437201010575,0.005626144079789461,0.17313997428249653
6.2,0.9999539122101245,0.004606862974009028,0.173139974870828
6.300000000000001,0.999962793246627,0.003718686608835429,0.17313997537432912
6.4,0.9999702916326291,0.0029687731322690864,0.17313997578883547
6.5,0.9999763475283535,0.0023631068937028646,0.17313997611093535
6.6000000000000005,0.9999809133086721,0.0019064507919336012,0.17313997633799907
6.7,0.9999839539351122,0.0016023090711044347,0.17313997646819868
6.800000000000001,0.9999854472229563,0.0014529006073405475,0.17313997650052282
6.9,0.9999853839986328,0.0014591431665391574,0.17313997643478163
7.0,0.9999837681491683,0.0016206484553206659,0.17313997627160638
7.1000000000000005,0.9999806165608482,0.0019357282518906453,0.1731399760124452
7.2,0.9999759589501263,0.0024014113114499995,0.1731399756595456
7.300000000000001,0.9999698375866913,0.003013471056279796,0.17313997521593616
7.4,0.999962306912321,0.003766463687093699,0.1731399746853982
7.5,0.9999534330585985,0.00465377640824599,0.17313997407243498
7.6000000000000005,0.9999432932673458,0.005667685381355498,0.17313997338222828
7.7,0.9999319752199197,0.0067994227928657195,0.1731399726205972
7.800000000000001,0.9999195762795985,0.008039252612762811,0.1731399717939462
7.9,0.9999062026554635,0.009376554203982257,0.1731399709092105
8.0,0.9998919684930314,0.010799913256876131,0.17313996997379655
8.1,0.9998769949011853,0.01229721909429351,0.17313996899551976
8.200000000000001,0.9998614089222058,0.013855767666586121,0.17313996798253803
8.3,0.9998453424547922,0.01546236924825926,0.17313996694328176
8.4,0.9998289311384174,0.017103460001117402,0.17313996588638306
8.5,0.9998123132089176,0.01876521641473399,0.17313996482060345
8.6,0.9997956283347165,0.020433671683226372,0.17313996375475912
8.700000000000001,0.9997790164436222,0.022094833025516757,0.17313996269764906
