tlist,excited_pop,coherence,rc_pop
6.1000000000000005,0.9985685660872134,0.05644284314332409,3.442257509693724
6.2,0.9986140702869297,0.05479831688338553,3.1139872812747202
6.300000000000001,0.9985130084927977,0.058148530437107535,6.03074376579811
6.4,0.9985626382918336,0.05670222139085123,4.722730097405194
6.5,0.9986493603789383,0.053643254543684654,2.7032442495084577
6.6000000000000005,0.9985942743849379,0.055450274971413735,3.5160067549706318
6.7,0.9985123461328665,0.05818775772590438,5.461656333555502
6.800000000000001,0.9986061053254432,0.05513635155099922,2.837632774828217
6.9,0.9986152007882033,0.05471863891888355,3.0770345496651856
7.0,0.9985447302458816,0.05742823276225182,3.0518921362695957
7.1000000000000005,0.9984943379119826,0.05915339764363139,2.6939374957392204
7.2,0.9986563548866547,0.05322608574950033,2.732489760848433
7.300000000000001,0.9985693005550449,0.056423638685877804,3.3713595091483186
7.4,0.9987676452463224,0.04886755666833025,2.09705640796433
7.5,0.9986610065241001,0.05295737246733265,2.636777883263365
7.6000000000000005,0.9986462858400965,0.05342954641898379,3.8891989710145465
7.7,0.9985313107217287,0.05772194010351634,4.136603522867281
7.800000000000001,0.9986150627145404,0.05489382383982216,3.098327649001025
7.9,0.9985712741175805,0.056329934712458146,2.916905014645431
8.0,0.9985168940266669,0.05813808694928971,5.170190156552124
8.1,0.9985172762134978,0.05819480696147364,5.473141976716789
8.200000000000001,0.9987213502020134,0.05074225797736457,2.965746704696568
8.3,0.9985689547678854,0.05649848649670722,3.6548130349779715
8.4,0.9985361137054143,0.057709991148601196,5.201266229108869
8.5,0.9985911535222884,0.055572061775294175,3.198799939105828
8.6,0.9985989031001226,0.05510845197673797,3.7565076754664513
8.700000000000001,0.9986619332981891,0.05275732522880157,3.648117393698389
8.8,0.9987296615390139,0.05037188886087619,2.359563827283574
8.9,0.9986681997404142,0.05286247198592279,2.198933971241069
9.0,0.9985138177180943,0.05810439469072517,4.249074654068687
9.1,0.9986687813995987,0.05256880491098006,2.196967692222127
9.200000000000001,0.9986194259640966,0.054915337083890445,1.7954116035626089
9.3,0.9986926613659619,0.05181239921862481,2.8190761878165027
9.4,0.9985144184435971,0.05806681534083831,5.019104789619778
9.5,0.998636967899598,0.05408134327352733,2.349980983229662
9.600000000000001,0.9985867736089717,0.05580276603898736,2.4930634727690757
9.700000000000001,0.9985509093109365,0.05691349919912416,4.407704234321744
9.8,0.9984973470147643,0.058925394600449946,6.189585738408137
9.9,0.9987558687790185,0.04983918353292529,2.03636231492552
